Source,Target,Weight
22633,22634,74
22635,22636,46
22637,22638,97
22639,22640,72
22641,22642,2
22643,22644,51
22645,22646,6
22647,22648,4
22649,22650,19
22651,22652,38
22653,22654,92
22655,22656,56
22657,22658,94
22659,22660,26
22661,22662,82
22663,22664,88
22665,22666,91
22667,22668,63
22669,22670,6
22671,22672,2
22673,22674,83
22675,22676,30
22677,22678,64
22679,22680,74
22681,22682,60
22683,22684,75
22685,22686,35
22687,22688,77
22689,22690,38
22691,22692,22
22693,22694,32
22695,22696,85
22697,22698,84
22699,22700,41
22701,22702,58
22703,22704,7
22705,22706,14
22707,22708,2
22709,22710,55
22711,22712,36
22713,22714,65
22715,22716,93
22717,22718,43
22719,22720,8
22721,22722,35
22723,22724,96
22725,22726,60
22727,22728,48
22729,22730,68
22731,22732,57
22733,22734,91
22735,22736,8
22737,22738,7
22739,22740,100
22741,22742,88
22743,22744,45
22745,22746,77
22747,22748,51
22749,22750,43
22751,22752,43
22753,22754,80
22755,22756,14
22757,22758,16
22759,22760,23
22761,22762,83
22763,22764,11
22765,22766,75
22767,22768,10
22769,22770,30
22771,22772,82
22773,22774,28
22775,22776,94
22777,22778,5
22779,22780,73
22781,22782,91
22783,22784,0
22785,22786,16
22787,22788,52
22789,22790,3
22791,22792,93
22793,22794,60
22795,22796,81
22797,22798,86
22799,22800,12
22801,22802,37
22803,22804,73
22805,22806,34
22807,22808,48
22809,22810,63
22811,22812,65
22813,22814,28
22815,22816,62
22817,22818,89
22819,22820,81
22821,22822,48
22823,22824,69
22825,22826,67
22827,22828,87
22829,22830,84
22831,22832,50
22833,22834,27
22835,22836,26
22837,22838,31
22839,22840,36
22841,22842,65
22843,22844,56
22845,22846,71
22847,22848,86
22849,22850,46
22851,22852,1
22853,22854,72
22855,22856,16
22857,22858,34
22859,22860,22
22861,22862,56
22863,22864,93
22865,22866,68
22867,22868,64
22869,22870,97
22871,22872,26
22873,22874,6
22875,22876,88
22877,22878,0
22879,22880,40
22881,22882,28
22883,22884,68
22885,22886,83
22887,22888,96
22889,22890,98
22891,22892,51
22893,22894,74
22895,22896,95
22897,22898,1
22899,22900,100
22901,22902,71
22903,22904,56
22905,22906,76
22907,22908,79
22909,22910,87
22911,22912,94
22913,22914,63
22915,22916,42
22917,22918,30
22919,22920,82
22921,22922,42
22923,22924,35
22925,22926,3
22927,22928,15
22929,22930,53
22931,22932,8
22933,22934,72
22935,22936,59
22937,22938,38
22939,22940,82
22941,22942,41
22943,22944,44
22945,22946,6
22947,22948,41
22949,22950,53
22951,22952,35
22953,22954,50
22955,22956,40
22957,22958,24
22959,22960,100
22961,22962,54
22963,22964,94
22965,22966,37
22967,22968,30
22969,22970,100
22971,22972,43
22973,22974,68
22975,22976,56
22977,22978,9
22979,22980,50
22981,22982,84
22983,22984,64
22985,22986,64
22987,22988,99
22989,22990,49
22991,22992,8
22993,22994,50
22995,22996,87
22997,22998,86
22999,23000,99
23001,23002,21
23003,23004,11
23005,23006,51
23007,23008,94
23009,23010,89
23011,23012,81
23013,23014,68
23015,23016,53
23017,23018,46
23019,23020,74
23021,23022,78
23023,23024,57
23025,23026,89
23027,23028,0
23029,23030,58
23031,23032,15
23033,23034,22
23035,23036,33
23037,23038,19
23039,23040,56
23041,23042,94
23043,23044,74
23045,23046,20
23047,23048,33
23049,23050,18
23051,23052,87
23053,23054,70
23055,23056,14
23057,23058,100
23059,23060,9
23061,23062,15
23063,23064,40
23065,23066,90
23067,23068,47
23069,23070,40
23071,23072,70
23073,23074,55
23075,23076,79
23077,23078,61
23079,23080,48
23081,23082,45
23083,23084,6
23085,23086,40
23087,23088,44
23089,23090,33
23091,23092,69
23093,23094,41
23095,23096,4
23097,23098,19
23099,23100,81
23101,23102,74
23103,23104,36
23105,23106,78
23107,23108,83
23109,23110,95
23111,23112,83
23113,23114,86
23115,23116,52
23117,23118,95
23119,23120,46
23121,23122,12
23123,23124,43
23125,23126,13
23127,23128,11
23129,23130,11
23131,23132,15
23133,23134,86
23135,23136,63
23137,23138,15
23139,23140,61
23141,23142,48
23143,23144,13
23145,23146,6
23147,23148,73
23149,23150,15
23151,23152,31
23153,23154,67
23155,23156,99
23157,23158,37
23159,23160,84
23161,23162,19
23163,23164,32
23165,23166,47
23167,23168,65
23169,23170,17
23171,23172,53
23173,23174,89
23175,23176,75
23177,23178,1
23179,23180,94
23181,23182,11
23183,23184,13
23185,23186,75
23187,23188,58
23189,23190,0
23191,23192,35
23193,23194,73
23195,23196,51
23197,23198,98
23199,23200,78
23201,23202,37
23203,23204,41
23205,23206,21
23207,23208,75
23209,23210,61
23211,23212,15
23213,23214,42
23215,23216,9
23217,23218,60
23219,23220,78
23221,23222,56
23223,23224,91
23225,23226,23
23227,23228,59
23229,23230,16
23231,23232,91
23233,23234,42
23235,23236,17
23237,23238,48
23239,23240,48
23241,23242,25
23243,23244,39
23245,23246,61
23247,23248,5
23249,23250,87
23251,23252,98
23253,23254,78
23255,23256,4
23257,23258,91
23259,23260,84
23261,23262,67
23263,23264,59
23265,23266,67
23267,23268,2
23269,23270,35
23271,23272,87
23273,23274,31
23275,23276,62
23277,23278,59
23279,23280,89
23281,23282,35
23283,23284,32
23285,23286,17
23287,23288,18
23289,23290,87
23291,23292,40
23293,23294,64
23295,23296,16
23297,23298,55
23299,23300,22
23301,23302,83
23303,23304,13
23305,23306,14
23307,23308,55
23309,23310,53
23311,23312,66
23313,23314,61
23315,23316,11
23317,23318,69
23319,23320,0
23321,23322,70
23323,23324,82
23325,23326,93
23327,23328,68
23329,23330,24
23331,23332,50
23333,23334,99
23335,23336,13
23337,23338,93
23339,23340,11
23341,23342,80
23343,23344,41
23345,23346,82
23347,23348,44
23349,23350,14
23351,23352,80
23353,23354,22
23355,23356,91
23357,23358,47
23359,23360,40
23361,23362,61
23363,23364,11
23365,23366,13
23367,23368,72
23369,23370,82
23371,23372,65
23373,23374,94
23375,23376,1
23377,23378,60
23379,23380,65
23381,23382,15
23383,23384,0
23385,23386,57
23387,23388,37
23389,23390,69
23391,23392,31
23393,23394,86
23395,23396,41
23397,23398,95
23399,23400,58
23401,23402,14
23403,23404,69
23405,23406,47
23407,23408,98
23409,23410,29
23411,23412,44
23413,23414,42
23415,23416,30
23417,23418,83
23419,23420,13
23421,23422,63
23423,23424,3
23425,23426,89
23427,23428,100
23429,23430,66
23431,23432,55
23433,23434,66
23435,23436,56
23437,23438,28
23439,23440,73
23441,23442,14
23443,23444,1
23445,23446,72
23447,23448,65
23449,23450,20
23451,23452,65
23453,23454,100
23455,23456,82
23457,23458,26
23459,23460,74
23461,23462,24
23463,23464,61
23465,23466,19
23467,23468,34
23469,23470,17
23471,23472,73
23473,23474,56
23475,23476,3
23477,23478,46
23479,23480,16
23481,23482,52
23483,23484,72
23485,23486,61
23487,23488,30
23489,23490,84
23491,23492,15
23493,23494,43
23495,23496,83
23497,23498,72
23499,23500,0
23501,23502,33
23503,23504,23
23505,23506,64
23507,23508,16
23509,23510,55
23511,23512,56
23513,23514,44
23515,23516,39
23517,23518,93
23519,23520,98
23521,23522,95
23523,23524,94
23525,23526,2
23527,23528,2
23529,23530,70
23531,23532,46
23533,23534,4
23535,23536,10
23537,23538,9
23539,23540,19
23541,23542,1
23543,23544,74
23545,23546,40
23547,23548,28
23549,23550,50
23551,23552,19
23553,23554,8
23555,23556,77
23557,23558,58
23559,23560,47
23561,23562,29
23563,23564,0
23565,23566,47
23567,23568,61
23569,23570,62
23571,23572,67
23573,23574,57
23575,23576,74
23577,23578,66
23579,23580,45
23581,23582,41
23583,23584,73
23585,23586,87
23587,23588,66
23589,23590,59
23591,23592,52
23593,23594,89
23595,23596,10
23597,23598,84
23599,23600,93
23601,23602,17
23603,23604,1
23605,23606,84
23607,23608,72
23609,23610,14
23611,23612,47
23613,23614,47
23615,23616,55
23617,23618,15
23619,23620,44
23621,23622,61
23623,23624,21
23625,23626,80
23627,23628,28
23629,23630,70
23631,23632,25
23633,23634,16
23635,23636,32
23637,23638,28
23639,23640,85
23641,23642,75
23643,23644,81
23645,23646,53
23647,23648,28
23649,23650,67
23651,23652,63
23653,23654,48
23655,23656,49
23657,23658,32
23659,23660,51
23661,23662,57
23663,23664,32
23665,23666,91
23667,23668,22
23669,23670,9
23671,23672,95
23673,23674,10
23675,23676,70
23677,23678,27
23679,23680,34
23681,23682,54
23683,23684,72
23685,23686,69
23687,23688,94
23689,23690,26
23691,23692,63
23693,23694,80
23695,23696,24
23697,23698,23
23699,23700,81
23701,23702,50
23703,23704,24
23705,23706,1
23707,23708,12
23709,23710,11
23711,23712,27
23713,23714,32
23715,23716,41
23717,23718,71
23719,23720,13
23721,23722,56
23723,23724,42
23725,23726,67
23727,23728,27
23729,23730,25
23731,23732,2
23733,23734,16
23735,23736,74
23737,23738,36
23739,23740,82
23741,23742,96
23743,23744,53
23745,23746,50
23747,23748,36
23749,23750,32
23751,23752,57
23753,23754,25
23755,23756,30
23757,23758,29
23759,23760,85
23761,23762,38
23763,23764,76
23765,23766,64
23767,23768,43
23769,23770,37
23771,23772,85
23773,23774,6
23775,23776,51
23777,23778,54
23779,23780,100
23781,23782,2
23783,23784,31
23785,23786,50
23787,23788,85
23789,23790,45
23791,23792,16
23793,23794,46
23795,23796,17
23797,23798,82
23799,23800,9
23801,23802,12
23803,23804,25
23805,23806,54
23807,23808,51
23809,23810,30
23811,23812,1
23813,23814,34
23815,23816,31
23817,23818,82
23819,23820,60
23821,23822,94
23823,23824,92
23825,23826,98
23827,23828,3
23829,23830,39
23831,23832,34
23833,23834,14
23835,23836,11
23837,23838,1
23839,23840,45
23841,23842,54
23843,23844,8
23845,23846,0
23847,23848,79
23849,23850,75
23851,23852,26
23853,23854,49
23855,23856,17
23857,23858,94
23859,23860,2
23861,23862,99
23863,23864,86
23865,23866,57
23867,23868,58
23869,23870,77
23871,23872,58
23873,23874,71
23875,23876,89
23877,23878,93
23879,23880,33
23881,23882,26
23883,23884,60
23885,23886,42
23887,23888,37
23889,23890,24
23891,23892,42
23893,23894,97
23895,23896,23
23897,23898,70
23899,23900,71
23901,23902,2
23903,23904,0
23905,23906,30
23907,23908,62
23909,23910,36
23911,23912,67
23913,23914,85
23915,23916,88
23917,23918,20
23919,23920,4
23921,23922,0
23923,23924,48
23925,23926,42
23927,23928,79
23929,23930,18
23931,23932,70
23933,23934,51
23935,23936,72
23937,23938,8
23939,23940,15
23941,23942,63
23943,23944,34
23945,23946,20
23947,23948,59
23949,23950,64
23951,23952,49
23953,23954,75
23955,23956,76
23957,23958,30
23959,23960,84
23961,23962,23
23963,23964,28
23965,23966,35
23967,23968,46
23969,23970,66
23971,23972,0
23973,23974,56
23975,23976,30
23977,23978,74
23979,23980,53
23981,23982,59
23983,23984,89
23985,23986,96
23987,23988,77
23989,23990,93
23991,23992,92
23993,23994,48
23995,23996,31
23997,23998,56
23999,24000,81
24001,24002,15
24003,24004,75
24005,24006,38
24007,24008,96
24009,24010,70
24011,24012,54
24013,24014,87
24015,24016,11
24017,24018,71
24019,24020,8
24021,24022,31
24023,24024,54
24025,24026,87
24027,24028,4
24029,24030,40
24031,24032,47
24033,24034,3
24035,24036,68
24037,24038,79
24039,24040,48
24041,24042,78
24043,24044,70
24045,24046,38
24047,24048,15
24049,24050,76
24051,24052,95
24053,24054,27
24055,24056,65
24057,24058,32
24059,24060,29
24061,24062,83
24063,24064,52
24065,24066,5
24067,24068,9
24069,24070,2
24071,24072,85
24073,24074,14
24075,24076,83
24077,24078,66
24079,24080,31
24081,24082,45
24083,24084,33
24085,24086,2
24087,24088,38
24089,24090,5
24091,24092,5
24093,24094,89
24095,24096,27
24097,24098,66
24099,24100,20
24101,24102,89
24103,24104,31
24105,24106,84
24107,24108,51
24109,24110,49
24111,24112,0
24113,24114,63
24115,24116,7
24117,24118,68
24119,24120,13
24121,24122,17
24123,24124,36
24125,24126,45
24127,24128,80
24129,24130,53
24131,24132,37
24133,24134,46
24135,24136,54
24137,24138,22
24139,24140,61
24141,24142,63
24143,24144,30
24145,24146,39
24147,24148,45
24149,24150,83
24151,24152,48
24153,24154,75
24155,24156,90
24157,24158,22
24159,24160,84
24161,24162,95
24163,24164,58
24165,24166,18
24167,24168,27
24169,24170,71
24171,24172,69
24173,24174,40
24175,24176,98
24177,24178,86
24179,24180,3
24181,24182,99
24183,24184,18
24185,24186,47
24187,24188,96
24189,24190,97
24191,24192,7
24193,24194,76
24195,24196,69
24197,24198,54
24199,24200,44
24201,24202,21
24203,24204,95
24205,24206,71
24207,24208,35
24209,24210,97
24211,24212,45
24213,24214,96
24215,24216,90
24217,24218,39
24219,24220,32
24221,24222,68
24223,24224,38
24225,24226,37
24227,24228,87
24229,24230,58
24231,24232,47
24233,24234,45
24235,24236,65
24237,24238,95
24239,24240,53
24241,24242,68
24243,24244,22
24245,24246,68
24247,24248,36
24249,24250,61
24251,24252,88
24253,24254,19
24255,24256,71
24257,24258,50
24259,24260,81
24261,24262,40
24263,24264,13
24265,24266,19
24267,24268,84
24269,24270,41
24271,24272,65
24273,24274,56
24275,24276,34
24277,24278,39
24279,24280,79
24281,24282,67
24283,24284,87
24285,24286,76
24287,24288,96
24289,24290,64
24291,24292,27
24293,24294,3
24295,24296,89
24297,24298,6
24299,24300,96
24301,24302,61
24303,24304,17
24305,24306,91
24307,24308,29
24309,24310,52
24311,24312,95
24313,24314,44
24315,24316,38
24317,24318,75
24319,24320,1
24321,24322,84
24323,24324,37
24325,24326,94
24327,24328,84
24329,24330,11
24331,24332,33
24333,24334,34
24335,24336,79
24337,24338,25
24339,24340,61
24341,24342,62
24343,24344,92
24345,24346,96
24347,24348,16
24349,24350,52
24351,24352,96
24353,24354,95
24355,24356,75
24357,24358,86
24359,24360,14
24361,24362,67
24363,24364,87
24365,24366,67
24367,24368,84
24369,24370,2
24371,24372,43
24373,24374,62
24375,24376,53
24377,24378,85
24379,24380,36
24381,24382,26
24383,24384,15
24385,24386,49
24387,24388,54
24389,24390,91
24391,24392,66
24393,24394,4
24395,24396,37
24397,24398,10
24399,24400,71
24401,24402,76
24403,24404,9
24405,24406,93
24407,24408,33
24409,24410,9
24411,24412,16
24413,24414,61
24415,24416,43
24417,24418,95
24419,24420,56
24421,24422,22
24423,24424,97
24425,24426,78
24427,24428,37
24429,24430,26
24431,24432,25
24433,24434,50
24435,24436,52
24437,24438,98
24439,24440,62
24441,24442,30
24443,24444,95
24445,24446,11
24447,24448,70
24449,24450,55
24451,24452,47
24453,24454,18
24455,24456,15
24457,24458,48
24459,24460,12
24461,24462,75
24463,24464,87
24465,24466,20
24467,24468,36
24469,24470,72
24471,24472,94
24473,24474,30
24475,24476,86
24477,24478,19
24479,24480,85
24481,24482,6
24483,24484,64
24485,24486,58
24487,24488,94
24489,24490,41
24491,24492,67
24493,24494,63
24495,24496,52
24497,24498,6
24499,24500,40
24501,24502,55
24503,24504,80
24505,24506,5
24507,24508,96
24509,24510,17
24511,24512,29
24513,24514,20
24515,24516,38
24517,24518,94
24519,24520,54
24521,24522,92
24523,24524,100
24525,24526,11
24527,24528,74
24529,24530,75
24531,24532,94
24533,24534,57
24535,24536,9
24537,24538,100
24539,24540,63
24541,24542,16
24543,24544,48
24545,24546,59
24547,24548,6
24549,24550,35
24551,24552,88
24553,24554,26
24555,24556,42
24557,24558,14
24559,24560,3
24561,24562,55
24563,24564,39
24565,24566,87
24567,24568,32
24569,24570,76
24571,24572,44
24573,24574,19
24575,24576,52
24577,24578,73
24579,24580,0
24581,24582,84
24583,24584,33
24585,24586,99
24587,24588,16
24589,24590,82
24591,24592,58
24593,24594,34
24595,24596,72
24597,24598,42
24599,24600,86
24601,24602,77
24603,24604,42
24605,24606,58
24607,24608,18
24609,24610,12
24611,24612,6
24613,24614,53
24615,24616,41
24617,24618,19
24619,24620,98
24621,24622,74
24623,24624,64
24625,24626,65
24627,24628,27
24629,24630,30
24631,24632,29
24633,24634,32
24635,24636,52
24637,24638,61
24639,24640,66
24641,24642,99
24643,24644,37
24645,24646,84
24647,24648,5
24649,24650,63
24651,24652,9
24653,24654,76
24655,24656,92
24657,24658,14
24659,24660,0
24661,24662,20
24663,24664,83
24665,24666,18
24667,24668,21
24669,24670,7
24671,24672,12
24673,24674,28
24675,24676,8
24677,24678,85
24679,24680,1
24681,24682,52
24683,24684,51
24685,24686,5
24687,24688,40
24689,24690,99
24691,24692,94
24693,24694,74
24695,24696,97
24697,24698,45
24699,24700,13
24701,24702,21
24703,24704,77
24705,24706,1
24707,24708,52
24709,24710,38
24711,24712,82
24713,24714,4
24715,24716,71
24717,24718,36
24719,24720,30
24721,24722,76
24723,24724,29
24725,24726,62
24727,24728,16
24729,24730,23
24731,24732,77
24733,24734,52
24735,24736,12
24737,24738,35
24739,24740,89
24741,24742,74
24743,24744,38
24745,24746,47
24747,24748,58
24749,24750,35
24751,24752,35
24753,24754,27
24755,24756,20
24757,24758,29
24759,24760,28
24761,24762,49
24763,24764,26
24765,24766,43
24767,24768,39
24769,24770,25
24771,24772,13
24773,24774,57
24775,24776,53
24777,24778,89
24779,24780,49
24781,24782,58
24783,24784,24
24785,24786,19
24787,24788,62
24789,24790,64
24791,24792,16
24793,24794,20
24795,24796,40
24797,24798,94
24799,24800,65
24801,24802,53
24803,24804,64
24805,24806,19
24807,24808,21
24809,24810,57
24811,24812,90
24813,24814,85
24815,24816,96
24817,24818,40
24819,24820,67
24821,24822,70
24823,24824,38
24825,24826,56
24827,24828,6
24829,24830,63
24831,24832,14
24833,24834,70
24835,24836,60
24837,24838,10
24839,24840,50
24841,24842,96
24843,24844,87
24845,24846,80
24847,24848,19
24849,24850,46
24851,24852,99
24853,24854,6
24855,24856,95
24857,24858,36
24859,24860,25
24861,24862,74
24863,24864,88
24865,24866,23
24867,24868,58
24869,24870,68
24871,24872,15
24873,24874,63
24875,24876,93
24877,24878,64
24879,24880,78
24881,24882,46
24883,24884,42
24885,24886,14
24887,24888,42
24889,24890,55
24891,24892,81
24893,24894,86
24895,24896,0
24897,24898,42
24899,24900,92
24901,24902,14
24903,24904,84
24905,24906,66
24907,24908,56
24909,24910,11
24911,24912,93
24913,24914,63
24915,24916,8
24917,24918,91
24919,24920,2
24921,24922,9
24923,24924,98
24925,24926,95
24927,24928,42
24929,24930,15
24931,24932,53
24933,24934,56
24935,24936,15
24937,24938,74
24939,24940,6
24941,24942,57
24943,24944,52
24945,24946,35
24947,24948,58
24949,24950,42
24951,24952,4
24953,24954,82
24955,24956,61
24957,24958,41
24959,24960,91
24961,24962,55
24963,24964,52
24965,24966,73
24967,24968,64
24969,24970,54
24971,24972,8
24973,24974,71
24975,24976,1
24977,24978,68
24979,24980,63
24981,24982,26
24983,24984,78
24985,24986,69
24987,24988,78
24989,24990,35
24991,24992,29
24993,24994,59
24995,24996,26
24997,24998,37
24999,25000,100
25001,25002,59
25003,25004,46
25005,25006,94
25007,25008,47
25009,25010,94
25011,25012,83
25013,25014,62
25015,25016,11
25017,25018,87
25019,25020,13
25021,25022,82
25023,25024,49
25025,25026,98
25027,25028,11
25029,25030,60
25031,25032,97
25033,25034,40
25035,25036,23
25037,25038,66
25039,25040,13
25041,25042,0
25043,25044,40
25045,25046,23
25047,25048,5
25049,25050,62
25051,25052,41
25053,25054,37
25055,25056,53
25057,25058,79
25059,25060,86
25061,25062,98
25063,25064,11
25065,25066,22
25067,25068,1
25069,25070,66
25071,25072,11
25073,25074,10
25075,25076,74
25077,25078,67
25079,25080,53
25081,25082,79
25083,25084,33
25085,25086,41
25087,25088,51
25089,25090,77
25091,25092,58
25093,25094,11
25095,25096,34
25097,25098,74
25099,25100,19
25101,25102,67
25103,25104,11
25105,25106,14
25107,25108,7
25109,25110,88
25111,25112,0
25113,25114,0
25115,25116,63
25117,25118,91
25119,25120,84
25121,25122,59
25123,25124,75
25125,25126,8
25127,25128,73
25129,25130,43
25131,25132,66
25133,25134,27
25135,25136,69
25137,25138,17
25139,25140,97
25141,25142,85
25143,25144,98
25145,25146,41
25147,25148,52
25149,25150,5
25151,25152,89
25153,25154,100
25155,25156,17
25157,25158,35
25159,25160,5
25161,25162,34
25163,25164,94
25165,25166,84
25167,25168,73
25169,25170,12
25171,25172,32
25173,25174,7
25175,25176,50
25177,25178,13
25179,25180,2
25181,25182,79
25183,25184,20
25185,25186,4
25187,25188,43
25189,25190,87
25191,25192,31
25193,25194,87
25195,25196,44
25197,25198,16
25199,25200,72
25201,25202,85
25203,25204,47
25205,25206,74
25207,25208,28
25209,25210,52
25211,25212,94
25213,25214,10
25215,25216,44
25217,25218,69
25219,25220,77
25221,25222,11
25223,25224,76
25225,25226,75
25227,25228,88
25229,25230,63
25231,25232,82
25233,25234,87
25235,25236,26
25237,25238,1
25239,25240,59
25241,25242,25
25243,25244,89
25245,25246,32
25247,25248,23
25249,25250,61
25251,25252,11
25253,25254,94
25255,25256,87
25257,25258,96
25259,25260,55
25261,25262,45
25263,25264,31
25265,25266,78
25267,25268,57
25269,25270,16
25271,25272,42
25273,25274,85
25275,25276,30
25277,25278,77
25279,25280,58
25281,25282,32
25283,25284,100
25285,25286,36
25287,25288,56
25289,25290,50
25291,25292,10
25293,25294,1
25295,25296,12
25297,25298,68
25299,25300,31
25301,25302,29
25303,25304,92
25305,25306,1
25307,25308,84
25309,25310,87
25311,25312,72
25313,25314,96
25315,25316,14
25317,25318,46
25319,25320,21
25321,25322,61
25323,25324,62
25325,25326,84
25327,25328,75
25329,25330,30
25331,25332,82
25333,25334,51
25335,25336,30
25337,25338,1
25339,25340,36
25341,25342,78
25343,25344,65
25345,25346,15
25347,25348,38
25349,25350,12
25351,25352,39
25353,25354,73
25355,25356,97
25357,25358,90
25359,25360,42
25361,25362,84
25363,25364,30
25365,25366,36
25367,25368,29
25369,25370,87
25371,25372,62
25373,25374,37
25375,25376,69
25377,25378,89
25379,25380,60
25381,25382,89
25383,25384,83
25385,25386,80
25387,25388,5
25389,25390,76
25391,25392,79
25393,25394,42
25395,25396,41
25397,25398,20
25399,25400,17
25401,25402,74
25403,25404,50
25405,25406,49
25407,25408,66
25409,25410,85
25411,25412,88
25413,25414,37
25415,25416,99
25417,25418,0
25419,25420,85
25421,25422,13
25423,25424,17
25425,25426,60
25427,25428,31
25429,25430,50
25431,25432,36
25433,25434,82
25435,25436,52
25437,25438,71
25439,25440,35
25441,25442,77
25443,25444,14
25445,25446,84
25447,25448,1
25449,25450,44
25451,25452,31
25453,25454,5
25455,25456,9
25457,25458,45
25459,25460,6
25461,25462,7
25463,25464,33
25465,25466,80
25467,25468,62
25469,25470,45
25471,25472,31
25473,25474,35
25475,25476,67
25477,25478,23
25479,25480,29
25481,25482,88
25483,25484,86
25485,25486,25
25487,25488,71
25489,25490,7
25491,25492,2
25493,25494,13
25495,25496,80
25497,25498,35
25499,25500,99
25501,25502,69
25503,25504,73
25505,25506,79
25507,25508,72
25509,25510,26
25511,25512,20
25513,25514,40
25515,25516,84
25517,25518,3
25519,25520,82
25521,25522,94
25523,25524,3
25525,25526,59
25527,25528,22
25529,25530,33
25531,25532,55
25533,25534,91
25535,25536,7
25537,25538,1
25539,25540,35
25541,25542,74
25543,25544,71
25545,25546,31
25547,25548,73
25549,25550,50
25551,25552,85
25553,25554,68
25555,25556,71
25557,25558,39
25559,25560,88
25561,25562,9
25563,25564,89
25565,25566,83
25567,25568,20
25569,25570,85
25571,25572,82
25573,25574,81
25575,25576,25
25577,25578,75
25579,25580,96
25581,25582,74
25583,25584,59
25585,25586,37
25587,25588,16
25589,25590,63
25591,25592,4
25593,25594,30
25595,25596,45
25597,25598,52
25599,25600,73
25601,25602,52
25603,25604,44
25605,25606,71
25607,25608,100
25609,25610,83
25611,25612,19
25613,25614,46
25615,25616,52
25617,25618,42
25619,25620,41
25621,25622,76
25623,25624,88
25625,25626,11
25627,25628,3
25629,25630,16
25631,25632,66
25633,25634,28
25635,25636,22
25637,25638,40
25639,25640,37
25641,25642,42
25643,25644,4
25645,25646,43
25647,25648,85
25649,25650,92
25651,25652,61
25653,25654,4
25655,25656,24
25657,25658,48
25659,25660,89
25661,25662,61
25663,25664,87
25665,25666,51
25667,25668,45
25669,25670,68
25671,25672,9
25673,25674,89
25675,25676,37
25677,25678,55
25679,25680,92
25681,25682,24
25683,25684,40
25685,25686,14
25687,25688,84
25689,25690,49
25691,25692,74
25693,25694,87
25695,25696,89
25697,25698,16
25699,25700,77
25701,25702,60
25703,25704,52
25705,25706,55
25707,25708,30
25709,25710,64
25711,25712,39
25713,25714,94
25715,25716,57
25717,25718,77
25719,25720,100
25721,25722,19
25723,25724,85
25725,25726,31
25727,25728,74
25729,25730,62
25731,25732,70
25733,25734,94
25735,25736,90
25737,25738,30
25739,25740,33
25741,25742,86
25743,25744,87
25745,25746,34
25747,25748,56
25749,25750,66
25751,25752,49
25753,25754,62
25755,25756,17
25757,25758,8
25759,25760,90
25761,25762,77
25763,25764,44
25765,25766,75
25767,25768,41
25769,25770,49
25771,25772,98
25773,25774,98
25775,25776,34
25777,25778,30
25779,25780,100
25781,25782,47
25783,25784,89
25785,25786,94
25787,25788,4
25789,25790,52
25791,25792,13
25793,25794,77
25795,25796,75
25797,25798,81
25799,25800,28
25801,25802,47
25803,25804,14
25805,25806,8
25807,25808,24
25809,25810,80
25811,25812,64
25813,25814,51
25815,25816,17
25817,25818,28
25819,25820,66
25821,25822,19
25823,25824,27
25825,25826,28
25827,25828,23
25829,25830,29
25831,25832,80
25833,25834,59
25835,25836,25
25837,25838,3
25839,25840,23
25841,25842,15
25843,25844,84
25845,25846,52
25847,25848,35
25849,25850,27
25851,25852,60
25853,25854,93
25855,25856,45
25857,25858,27
25859,25860,16
25861,25862,57
25863,25864,89
25865,25866,31
25867,25868,100
25869,25870,37
25871,25872,44
25873,25874,39
25875,25876,76
25877,25878,90
25879,25880,63
25881,25882,48
25883,25884,73
25885,25886,98
25887,25888,27
25889,25890,27
25891,25892,38
25893,25894,74
25895,25896,79
25897,25898,88
25899,25900,99
25901,25902,33
25903,25904,41
25905,25906,23
25907,25908,58
25909,25910,49
25911,25912,74
25913,25914,64
25915,25916,62
25917,25918,88
25919,25920,5
25921,25922,29
25923,25924,84
25925,25926,100
25927,25928,2
25929,25930,29
25931,25932,32
25933,25934,68
25935,25936,98
25937,25938,70
25939,25940,50
25941,25942,33
25943,25944,75
25945,25946,12
25947,25948,97
25949,25950,87
25951,25952,6
25953,25954,33
25955,25956,1
25957,25958,90
25959,25960,31
25961,25962,82
25963,25964,40
25965,25966,1
25967,25968,80
25969,25970,25
25971,25972,73
25973,25974,20
25975,25976,76
25977,25978,57
25979,25980,54
25981,25982,70
25983,25984,97
25985,25986,37
25987,25988,72
25989,25990,29
25991,25992,77
25993,25994,25
25995,25996,55
25997,25998,10
25999,26000,0
26001,26002,67
26003,26004,84
26005,26006,87
26007,26008,50
26009,26010,25
26011,26012,71
26013,26014,13
26015,26016,46
26017,26018,45
26019,26020,0
26021,26022,5
26023,26024,27
26025,26026,0
26027,26028,100
26029,26030,7
26031,26032,74
26033,26034,52
26035,26036,20
26037,26038,24
26039,26040,23
26041,26042,11
26043,26044,31
26045,26046,86
26047,26048,38
26049,26050,90
26051,26052,10
26053,26054,76
26055,26056,2
26057,26058,52
26059,26060,5
26061,26062,22
26063,26064,66
26065,26066,75
26067,26068,13
26069,26070,43
26071,26072,45
26073,26074,76
26075,26076,18
26077,26078,34
26079,26080,48
26081,26082,78
26083,26084,70
26085,26086,75
26087,26088,9
26089,26090,92
26091,26092,70
26093,26094,34
26095,26096,67
26097,26098,31
26099,26100,58
26101,26102,78
26103,26104,68
26105,26106,54
26107,26108,41
26109,26110,16
26111,26112,66
26113,26114,63
26115,26116,13
26117,26118,61
26119,26120,34
26121,26122,91
26123,26124,25
26125,26126,38
26127,26128,29
